folder_name,run_name,dataset,model,optimizer,seed,learning_rate,batch_size,epochs,test_accuracy,test_f1,cls_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,final_train_loss,final_train_acc,final_val_loss,final_val_acc,final_val_f1,best_epoch,best_val_loss,best_val_acc,best_val_f1,training_time_seconds
roberta_ag_news_qpso_3e-05_16_20251128_162923,roberta_ag_news_qpso_3e-05_16_20251128_162923,ag_news,roberta,qpso,42,3e-05,16,3,0.9348684210526316,0.9347963300214294,0.9348684210526316,0.9369882539363514,0.9348684210526316,0.9347963300214294,0.9369882539363515,0.9348684210526316,0.9347963300214291,0.1697501731680706,0.9460666666666666,0.2181199312053228,0.9348684210526316,0.9347963300214294,2,0.2042563272698929,0.935,0.9348645067832744,15513.394697904589
roberta_ag_news_rmsprop_0.0001_16_20251128_035322,roberta_ag_news_rmsprop_0.0001_16_20251128_035322,ag_news,roberta,rmsprop,42,0.0001,16,3,0.25,0.1,0.25,0.0625,0.25,0.1,0.0625,0.25,0.1,1.3877831737359363,0.251475,1.3865591955184935,0.25,0.1,1,1.3867129910619636,0.25,0.1,15320.860897541046
roberta_ag_news_sgd_0.001_16_20251127_233811,roberta_ag_news_sgd_0.001_16_20251127_233811,ag_news,roberta,sgd,42,0.001,16,3,0.9447368421052632,0.9446746456295076,0.9447368421052632,0.9447572617963038,0.9447368421052632,0.9446746456295076,0.9447572617963036,0.9447368421052632,0.9446746456295076,0.1566680893079998,0.946475,0.1763658184136607,0.9447368421052632,0.9446746456295076,3,0.1763658184136607,0.9447368421052632,0.9446746456295076,15299.369178056715
roberta_imdb_adagrad_0.001_16_20251129_222108,roberta_imdb_adagrad_0.001_16_20251129_222108,imdb,roberta,adagrad,42,0.001,16,3,0.5,0.3333333333333333,0.5,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333332,0.694074106155415,0.5,0.6932335123753441,0.5,0.3333333333333333,1,0.6934833454917961,0.5,0.3333333333333333,5007.637543201447
roberta_imdb_adamw_2e-05_16_20251129_180102,roberta_imdb_adamw_2e-05_16_20251129_180102,imdb,roberta,adamw,42,2e-05,16,3,0.93168,0.9316320610575456,0.93168,0.9328941649306616,0.93168,0.9316320610575456,0.9328941649306616,0.93168,0.9316320610575458,0.0906017956982938,0.9684,0.2202440433100122,0.93168,0.9316320610575456,1,0.1633910062992188,0.93808,0.9380790484978908,5150.599863529205
roberta_imdb_adam_2e-05_16_20251129_163328,roberta_imdb_adam_2e-05_16_20251129_163328,imdb,roberta,adam,42,2e-05,16,3,0.9306,0.9305431871053248,0.9306,0.9320134789810696,0.9306,0.9305431871053248,0.9320134789810692,0.9306,0.9305431871053248,0.0871883113166914,0.96872,0.2255031560704136,0.9306,0.9305431871053248,1,0.1686311074129174,0.9352,0.9351835725097916,5116.921140432358
roberta_imdb_cobyla_0.0001_16_20251129_234656,roberta_imdb_cobyla_0.0001_16_20251129_234656,imdb,roberta,cobyla,42,0.0001,16,3,0.50008,0.334432800501258,0.50008,0.5178771652822589,0.50008,0.334432800501258,0.5178771652822589,0.50008,0.334432800501258,0.6941772952189601,0.50264,0.6931793692397217,0.50008,0.334432800501258,3,0.6931793692397217,0.50008,0.334432800501258,4960.497183799744
roberta_imdb_qng_1e-05_16_20251130_023949,roberta_imdb_qng_1e-05_16_20251130_023949,imdb,roberta,qng,42,1e-05,16,3,0.94312,0.943119474332934,0.94312,0.9431363811567204,0.94312,0.943119474332934,0.9431363811567204,0.94312,0.943119474332934,0.1102359473308451,0.96044,0.1771264825746109,0.94312,0.943119474332934,3,0.1771264825746109,0.94312,0.943119474332934,5132.977820158005
roberta_imdb_qpso_3e-05_16_20251130_011154,roberta_imdb_qpso_3e-05_16_20251130_011154,imdb,roberta,qpso,42,3e-05,16,3,0.92756,0.9275560329683652,0.92756,0.927653673260591,0.92756,0.9275560329683652,0.9276536732605908,0.92756,0.9275560329683652,0.1273626402176568,0.95424,0.2305736953600578,0.92756,0.9275560329683652,3,0.2305736953600578,0.92756,0.9275560329683652,5138.329941511154
roberta_imdb_rmsprop_0.0001_16_20251129_205536,roberta_imdb_rmsprop_0.0001_16_20251129_205536,imdb,roberta,rmsprop,42,0.0001,16,3,0.5,0.3333333333333333,0.5,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333332,0.6954968573569641,0.49304,0.6932541313113422,0.5,0.3333333333333333,1,0.6931476223873009,0.5,0.3333333333333333,4996.194522380829
roberta_imdb_sgd_0.001_16_20251129_192909,roberta_imdb_sgd_0.001_16_20251129_192909,imdb,roberta,sgd,42,0.001,16,3,0.9212,0.9211674498508452,0.9212,0.921896808819656,0.9212,0.9211674498508452,0.921896808819656,0.9212,0.9211674498508452,0.1859034673171982,0.92768,0.2018415420666225,0.9212,0.9211674498508452,3,0.2018415420666225,0.9212,0.9211674498508452,5047.170173406601
roberta_sst2_adagrad_0.001_16_20251201_020639,roberta_sst2_adagrad_0.001_16_20251201_020639,sst2,roberta,adagrad,42,0.001,16,3,0.5091743119266054,0.3373860182370821,0.5091743119266054,0.2545871559633027,0.5,0.3373860182370821,0.2592584799259321,0.5091743119266054,0.3435765873790469,0.6866054466529583,0.5569793166936405,0.6974431601437655,0.5091743119266054,0.3373860182370821,1,0.6970459699630738,0.5091743119266054,0.3373860182370821,8460.038666248322
roberta_sst2_adamw_2e-05_16_20251130_190049,roberta_sst2_adamw_2e-05_16_20251130_190049,sst2,roberta,adamw,42,2e-05,16,3,0.9220183486238532,0.9220117845117846,0.9220183486238532,0.9229245680573114,0.922497263618759,0.9220117845117846,0.9233776777740405,0.9220183486238532,0.921998656287647,0.1074071201129159,0.9620038901839671,0.2465624652929942,0.9220183486238532,0.9220117845117846,1,0.1695817855948751,0.948394495412844,0.9483699835399718,8635.199483633041
roberta_sst2_adam_2e-05_16_20251130_163731,roberta_sst2_adam_2e-05_16_20251130_163731,sst2,roberta,adam,42,2e-05,16,3,0.9380733944954128,0.9380616647374512,0.9380733944954128,0.9380260942760944,0.9381367348657068,0.9380616647374512,0.9381206947147316,0.9380733944954128,0.9380773044147334,0.1058094043485961,0.9625681153395004,0.1933585090446286,0.9380733944954128,0.9380616647374512,1,0.1697640780698169,0.9403669724770642,0.9403468889450198,8585.711157083511
roberta_sst2_cobyla_0.0001_16_20251201_042756,roberta_sst2_cobyla_0.0001_16_20251201_042756,sst2,roberta,cobyla,42,0.0001,16,3,0.5091743119266054,0.3373860182370821,0.5091743119266054,0.2545871559633027,0.5,0.3373860182370821,0.2592584799259321,0.5091743119266054,0.3435765873790469,0.6881420974210436,0.5576920221532614,0.6956195625391873,0.5091743119266054,0.3373860182370821,1,0.6943994587117975,0.5091743119266054,0.3373860182370821,8113.481318235397
roberta_sst2_qng_1e-05_16_20251201_090556,roberta_sst2_qng_1e-05_16_20251201_090556,sst2,roberta,qng,42,1e-05,16,3,0.9461009174311926,0.946063393673793,0.9461009174311926,0.9463135497258666,0.9459354214027113,0.946063393673793,0.9462001458353738,0.9461009174311926,0.9460894971572016,0.1165705358346309,0.9577425054566512,0.1766328298783099,0.9461009174311926,0.946063393673793,1,0.1659938031976873,0.9461009174311926,0.94609517521304,8586.111800193787
roberta_sst2_qpso_3e-05_16_20251201_064324,roberta_sst2_qpso_3e-05_16_20251201_064324,sst2,roberta,qpso,42,3e-05,16,3,0.8818807339449541,0.8817113243205869,0.8818807339449541,0.8861582145795186,0.8828723583396481,0.8817113243205869,0.8869928449472385,0.8818807339449541,0.8816291863208936,0.1485576288717093,0.948536726603216,0.3746969200670719,0.8818807339449541,0.8817113243205869,1,0.2085942168127406,0.9197247706422018,0.9197142120575996,8538.914613723755
roberta_sst2_rmsprop_0.0001_16_20251130_234530,roberta_sst2_rmsprop_0.0001_16_20251130_234530,sst2,roberta,rmsprop,42,0.0001,16,3,0.5091743119266054,0.3373860182370821,0.5091743119266054,0.2545871559633027,0.5,0.3373860182370821,0.2592584799259321,0.5091743119266054,0.3435765873790469,0.6876368809765705,0.5563853954772899,0.694731202992526,0.5091743119266054,0.3373860182370821,1,0.6940346609462391,0.5091743119266054,0.3373860182370821,8456.134744644165
roberta_sst2_sgd_0.001_16_20251130_212459,roberta_sst2_sgd_0.001_16_20251130_212459,sst2,roberta,sgd,42,0.001,16,3,0.9059633027522936,0.9057843834822252,0.9059633027522936,0.9072601957758092,0.9054685526648144,0.9057843834822252,0.906914357636205,0.9059633027522936,0.9058597179117276,0.1654700557188066,0.937875840769722,0.2942215853370726,0.9059633027522936,0.9057843834822252,1,0.2550006422468207,0.9128440366972476,0.9126008218730052,8415.195845365524
distilbert_ag_news_adagrad_0.001_16_20251202_205913,distilbert_ag_news_adagrad_0.001_16_20251202_205913,ag_news,distilbert,adagrad,1337,0.001,16,3,0.9405263157894737,0.9406576556833666,0.9405263157894737,0.940833595376369,0.9405263157894737,0.9406576556833666,0.9408335953763688,0.9405263157894737,0.9406576556833666,0.1044123878974157,0.9638416666666668,0.179336366485069,0.9405263157894737,0.9406576556833666,2,0.1755299066127228,0.940657894736842,0.9406139594709486,8078.375703811645
distilbert_ag_news_adamw_2e-05_16_20251202_141141,distilbert_ag_news_adamw_2e-05_16_20251202_141141,ag_news,distilbert,adamw,1337,2e-05,16,3,0.941842105263158,0.9418830581184576,0.941842105263158,0.9428585080362633,0.941842105263158,0.9418830581184576,0.9428585080362633,0.941842105263158,0.9418830581184576,0.0872260422778005,0.9699333333333332,0.1798024849211306,0.941842105263158,0.9418830581184576,2,0.159032795066259,0.9463157894736842,0.9462028894979548,8298.067588806152
distilbert_ag_news_adam_2e-05_16_20251202_115430,distilbert_ag_news_adam_2e-05_16_20251202_115430,ag_news,distilbert,adam,1337,2e-05,16,3,0.9398684210526316,0.9399378496772424,0.9398684210526316,0.9413588628073772,0.9398684210526316,0.9399378496772424,0.941358862807377,0.9398684210526316,0.9399378496772424,0.0885620863131092,0.9693083333333332,0.1841408852716957,0.9398684210526316,0.9399378496772424,2,0.165708660979167,0.9451315789473684,0.944913535297198,8217.978175878525
distilbert_ag_news_cobyla_0.0001_16_20251203_013727,distilbert_ag_news_cobyla_0.0001_16_20251203_013727,ag_news,distilbert,cobyla,1337,0.0001,16,3,0.8119736842105263,0.8104945061573579,0.8119736842105263,0.8151005991093536,0.8119736842105263,0.8104945061573579,0.8151005991093536,0.8119736842105263,0.8104945061573579,1.248637359714508,0.7256166666666667,1.178033202070939,0.8119736842105263,0.8104945061573579,3,1.178033202070939,0.8119736842105263,0.8104945061573579,7875.37482714653
distilbert_ag_news_qng_1e-05_16_20251203_060619,distilbert_ag_news_qng_1e-05_16_20251203_060619,ag_news,distilbert,qng,1337,1e-05,16,3,0.9378947368421052,0.9381018343448468,0.9378947368421052,0.9402649048233572,0.9378947368421052,0.9381018343448468,0.9402649048233572,0.9378947368421052,0.9381018343448466,0.1266028128682946,0.956975,0.1838625133934577,0.9378947368421052,0.9381018343448468,2,0.1688361844675321,0.9432894736842106,0.9432339871706764,8308.885031700134
distilbert_ag_news_qpso_3e-05_16_20251203_034852,distilbert_ag_news_qpso_3e-05_16_20251203_034852,ag_news,distilbert,qpso,1337,3e-05,16,3,0.9339473684210526,0.933946991436223,0.9339473684210526,0.9358435224152852,0.9339473684210526,0.933946991436223,0.9358435224152852,0.9339473684210526,0.933946991436223,0.0962614255696535,0.9675833333333334,0.2094939795070279,0.9339473684210526,0.933946991436223,2,0.183671921694063,0.9439473684210526,0.943858452669255,8235.54044508934
distilbert_ag_news_rmsprop_0.0001_16_20251202_184446,distilbert_ag_news_rmsprop_0.0001_16_20251202_184446,ag_news,distilbert,rmsprop,1337,0.0001,16,3,0.933157894736842,0.9332084827221316,0.933157894736842,0.9334921369888304,0.933157894736842,0.9332084827221316,0.9334921369888304,0.933157894736842,0.9332084827221316,0.1780825671698277,0.9447916666666668,0.2341707927233686,0.933157894736842,0.9332084827221316,2,0.2108317080684202,0.9365789473684212,0.9364894133318868,8057.817608833313
distilbert_ag_news_sgd_0.001_16_20251202_163009,distilbert_ag_news_sgd_0.001_16_20251202_163009,ag_news,distilbert,sgd,1337,0.001,16,3,0.9401315789473684,0.9403990426372272,0.9401315789473684,0.9423044465759988,0.9401315789473684,0.9403990426372272,0.9423044465759988,0.9401315789473684,0.9403990426372274,0.1267031710993498,0.95625,0.185830359876548,0.9401315789473684,0.9403990426372272,2,0.1690815873512704,0.9419736842105264,0.9419645788810748,8064.566434860229
distilbert_ag_news_spsa_0.001_16_20251202_231403,distilbert_ag_news_spsa_0.001_16_20251202_231403,ag_news,distilbert,spsa,1337,0.001,16,3,0.675921052631579,0.6787509261416089,0.675921052631579,0.7092714682834178,0.675921052631579,0.6787509261416089,0.7092714682834179,0.675921052631579,0.6787509261416088,1.331465266561508,0.5376583333333333,1.3182052444156849,0.675921052631579,0.6787509261416089,3,1.3182052444156849,0.675921052631579,0.6787509261416089,8593.082878112793
distilbert_imdb_adagrad_0.001_16_20251205_121714,distilbert_imdb_adagrad_0.001_16_20251205_121714,imdb,distilbert,adagrad,1337,0.001,16,3,0.8524,0.8520693159856434,0.8524,0.855579446906753,0.8524,0.8520693159856434,0.855579446906753,0.8524,0.8520693159856433,0.2914973193194457,0.88232,0.3471727571602117,0.8524,0.8520693159856434,3,0.3471727571602117,0.8524,0.8520693159856434,3225.8506774902344
distilbert_imdb_adamw_2e-05_16_20251205_093446,distilbert_imdb_adamw_2e-05_16_20251205_093446,imdb,distilbert,adamw,1337,2e-05,16,3,0.90784,0.9078016307266432,0.90784,0.9085200387973836,0.90784,0.9078016307266432,0.9085200387973836,0.90784,0.9078016307266432,0.0900008773551246,0.96892,0.2855691392915693,0.90784,0.9078016307266432,2,0.2376625207814394,0.908,0.907903797928209,3264.803379535675
distilbert_imdb_adam_2e-05_16_20251205_084003,distilbert_imdb_adam_2e-05_16_20251205_084003,imdb,distilbert,adam,1337,2e-05,16,3,0.9034,0.9032448820400784,0.9034,0.9060036226296224,0.9034,0.9032448820400784,0.9060036226296224,0.9034,0.9032448820400784,0.0900302971549384,0.96876,0.2865147915627373,0.9034,0.9032448820400784,2,0.2410222019035529,0.9068,0.9066635142809404,3271.3968362808228
distilbert_imdb_cobyla_0.0001_16_20251205_140605,distilbert_imdb_cobyla_0.0001_16_20251205_140605,imdb,distilbert,cobyla,1337,0.0001,16,3,0.50596,0.3517634556413512,0.50596,0.622844029569102,0.50596,0.3517634556413512,0.6228440295691021,0.50596,0.3517634556413512,0.6926616340665884,0.50932,0.6912671615508452,0.50596,0.3517634556413512,3,0.6912671615508452,0.50596,0.3517634556413512,3188.114289999008
distilbert_imdb_qng_1e-05_16_20251205_155350,distilbert_imdb_qng_1e-05_16_20251205_155350,imdb,distilbert,qng,1337,1e-05,16,3,0.90936,0.9093151456749976,0.90936,0.9101715121958028,0.90936,0.9093151456749976,0.9101715121958026,0.90936,0.9093151456749976,0.1624247648956412,0.9398,0.2317017651394233,0.90936,0.9093151456749976,3,0.2317017651394233,0.90936,0.9093151456749976,3269.201009511948
distilbert_imdb_qpso_3e-05_16_20251205_145923,distilbert_imdb_qpso_3e-05_16_20251205_145923,imdb,distilbert,qpso,1337,3e-05,16,3,0.8968,0.8966495024937786,0.8968,0.8991247991404447,0.8968,0.8966495024937786,0.8991247991404449,0.8968,0.8966495024937787,0.0777209480987639,0.9732,0.2973840823744126,0.8968,0.8966495024937786,2,0.2426188552130361,0.9082,0.9081782235474964,3257.301445007324
distilbert_imdb_rmsprop_0.0001_16_20251205_112326,distilbert_imdb_rmsprop_0.0001_16_20251205_112326,imdb,distilbert,rmsprop,1337,0.0001,16,3,0.5,0.3333333333333333,0.5,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333332,0.6943871625249232,0.50104,0.696385588122726,0.5,0.3333333333333333,1,0.6965432919452226,0.5,0.3333333333333333,3218.5816333293915
distilbert_imdb_sgd_0.001_16_20251205_102922,distilbert_imdb_sgd_0.001_16_20251205_102922,imdb,distilbert,sgd,1337,0.001,16,3,0.90132,0.9011899424078912,0.90132,0.9034441145432636,0.90132,0.9011899424078912,0.9034441145432636,0.90132,0.9011899424078912,0.161908158983008,0.9394,0.2462139312940294,0.90132,0.9011899424078912,2,0.2270236402873357,0.90788,0.9078797522333816,3234.435486316681
distilbert_imdb_spsa_0.001_16_20251205_131110,distilbert_imdb_spsa_0.001_16_20251205_131110,imdb,distilbert,spsa,1337,0.001,16,3,0.5148,0.3887716548779782,0.5148,0.5844529943945854,0.5148,0.3887716548779782,0.5844529943945854,0.5148,0.3887716548779782,0.6919790401492298,0.52044,0.691388408381132,0.5148,0.3887716548779782,3,0.691388408381132,0.5148,0.3887716548779782,3284.930147409439
distilbert_sst2_adagrad_0.001_16_20251206_134855,distilbert_sst2_adagrad_0.001_16_20251206_134855,sst2,distilbert,adagrad,1337,0.001,16,3,0.8577981651376146,0.857606405394016,0.8577981651376146,0.8583790628957366,0.8574134882546098,0.857606405394016,0.8581854303096959,0.8577981651376146,0.8577022852658153,0.102314823228399,0.964112310502012,0.4265559005127711,0.8577981651376146,0.857606405394016,3,0.4265559005127711,0.8577981651376146,0.857606405394016,4455.631024360657
distilbert_sst2_adamw_2e-05_16_20251206_100332,distilbert_sst2_adamw_2e-05_16_20251206_100332,sst2,distilbert,adamw,1337,2e-05,16,3,0.9185779816513762,0.918397581135174,0.9185779816513762,0.9202913119619908,0.9180243327439588,0.918397581135174,0.9198759591594176,0.9185779816513762,0.9184679813366188,0.0760846549067552,0.9736150499636224,0.2722165988927538,0.9185779816513762,0.918397581135174,3,0.2722165988927538,0.9185779816513762,0.918397581135174,4580.201314926148
distilbert_sst2_adam_2e-05_16_20251206_084723,distilbert_sst2_adam_2e-05_16_20251206_084723,sst2,distilbert,adam,1337,2e-05,16,3,0.9174311926605504,0.9172391974901796,0.9174311926605504,0.9192653752514026,0.9168561084448934,0.9172391974901796,0.9188338028770844,0.9174311926605504,0.9173123385074636,0.0758989783913127,0.9733923295074908,0.2804773577404293,0.9174311926605504,0.9172391974901796,3,0.2804773577404293,0.9174311926605504,0.9172391974901796,4559.555353879929
distilbert_sst2_cobyla_0.0001_16_20251206_162257,distilbert_sst2_cobyla_0.0001_16_20251206_162257,sst2,distilbert,cobyla,1337,0.0001,16,3,0.5091743119266054,0.3373860182370821,0.5091743119266054,0.2545871559633027,0.5,0.3373860182370821,0.2592584799259321,0.5091743119266054,0.3435765873790469,0.6845828548321531,0.5590134968596415,0.6907472382892262,0.5091743119266054,0.3373860182370821,1,0.6907519058747725,0.5229357798165137,0.4036469806866529,4324.078478574753
distilbert_sst2_qng_1e-05_16_20251206_185043,distilbert_sst2_qng_1e-05_16_20251206_185043,sst2,distilbert,qng,1337,1e-05,16,3,0.9059633027522936,0.9058201225455332,0.9059633027522936,0.9068630556435436,0.9055527490106928,0.9058201225455332,0.906586208600082,0.9059633027522936,0.9058875014663617,0.1085447664995901,0.962018738214376,0.2790293270891363,0.9059633027522936,0.9058201225455332,1,0.2396727841008793,0.9151376146788992,0.9151014393600504,4564.61150097847
distilbert_sst2_qpso_3e-05_16_20251206_173510,distilbert_sst2_qpso_3e-05_16_20251206_173510,sst2,distilbert,qpso,1337,3e-05,16,3,0.9002293577981652,0.9001031045938825,0.9002293577981652,0.9008609093354856,0.8998800202071231,0.9001031045938825,0.9006412392355481,0.9002293577981652,0.9001682675380284,0.0803269204061291,0.9718184382841616,0.3098950661041519,0.9002293577981652,0.9001031045938825,3,0.3098950661041519,0.9002293577981652,0.9001031045938825,4522.838215827942
distilbert_sst2_rmsprop_0.0001_16_20251206_123441,distilbert_sst2_rmsprop_0.0001_16_20251206_123441,sst2,distilbert,rmsprop,1337,0.0001,16,3,0.8222477064220184,0.8220771271169149,0.8222477064220184,0.8224602735394102,0.8219563020964891,0.8220771271169149,0.8223707715952452,0.8222477064220184,0.8221782111495688,0.2187627008375037,0.92020668458329,0.4604266440326517,0.8222477064220184,0.8220771271169149,3,0.4604266440326517,0.8222477064220184,0.8220771271169149,4445.609906435013
distilbert_sst2_sgd_0.001_16_20251206_112003,distilbert_sst2_sgd_0.001_16_20251206_112003,sst2,distilbert,sgd,1337,0.001,16,3,0.9002293577981652,0.8998594198594199,0.9002293577981652,0.90358162608802,0.8994169403047908,0.8998594198594199,0.9029856672809348,0.9002293577981652,0.8999710992371542,0.1080265552322037,0.96124664063312,0.2957753380591219,0.9002293577981652,0.8998594198594199,1,0.2475174401463432,0.904816513761468,0.9047713029737258,4466.262080192566
distilbert_sst2_spsa_0.001_16_20251206_150320,distilbert_sst2_spsa_0.001_16_20251206_150320,sst2,distilbert,spsa,1337,0.001,16,3,0.5091743119266054,0.3373860182370821,0.5091743119266054,0.2545871559633027,0.5,0.3373860182370821,0.2592584799259321,0.5091743119266054,0.3435765873790469,0.6862731129851307,0.5563408513860636,0.6935268803076311,0.5091743119266054,0.3373860182370821,1,0.6925955306399952,0.5091743119266054,0.3415198735320687,4766.035845041275
lstm_ag_news_adagrad_0.001_16_20251205_032356,lstm_ag_news_adagrad_0.001_16_20251205_032356,ag_news,lstm,adagrad,1337,0.001,16,8,0.8778947368421053,0.8777013047840295,0.8778947368421053,0.8776706886034218,0.8778947368421053,0.8777013047840295,0.877670688603422,0.8778947368421053,0.8777013047840295,0.3170529936638971,0.8904666666666666,0.3514192607998848,0.8778947368421053,0.8777013047840295,8,0.3514192607998848,0.8778947368421053,0.8777013047840295,3683.895125150681
lstm_ag_news_adamw_2e-05_16_20251205_001910,lstm_ag_news_adamw_2e-05_16_20251205_001910,ag_news,lstm,adamw,1337,2e-05,16,8,0.8888157894736842,0.8887080223472632,0.8888157894736842,0.8908862066258065,0.8888157894736841,0.8887080223472632,0.8908862066258064,0.8888157894736842,0.8887080223472632,0.2451071955682089,0.9153833333333332,0.3206179531114666,0.8888157894736842,0.8887080223472632,7,0.3120996059908679,0.8944736842105263,0.8942668158331613,3725.550896167755
lstm_ag_news_adam_2e-05_16_20251204_231711,lstm_ag_news_adam_2e-05_16_20251204_231711,ag_news,lstm,adam,1337,2e-05,16,8,0.8894736842105263,0.8894345628630281,0.8894736842105263,0.8913673187221997,0.8894736842105263,0.8894345628630281,0.8913673187221997,0.8894736842105263,0.8894345628630282,0.243500935845077,0.9162916666666666,0.3187996285487162,0.8894736842105263,0.8894345628630281,7,0.3118730609236579,0.895,0.8947666927172729,3714.4245212078094
lstm_ag_news_cobyla_0.0001_16_20251205_053504,lstm_ag_news_cobyla_0.0001_16_20251205_053504,ag_news,lstm,cobyla,1337,0.0001,16,8,0.2506578947368421,0.1415840998199795,0.2506578947368421,0.2514648852403073,0.2506578947368421,0.1415840998199795,0.2514648852403073,0.2506578947368421,0.1415840998199795,1.3863565679550172,0.2534583333333333,1.3861361669239245,0.2506578947368421,0.1415840998199795,7,1.3861522604289809,0.2519736842105263,0.1375233045752781,3611.049154758453
lstm_ag_news_qng_1e-05_16_20251205_073730,lstm_ag_news_qng_1e-05_16_20251205_073730,ag_news,lstm,qng,1337,1e-05,16,8,0.8426315789473684,0.8417010846775056,0.8426315789473684,0.8416825828116079,0.8426315789473684,0.8417010846775056,0.8416825828116079,0.8426315789473684,0.8417010846775055,0.4588758211970329,0.8352666666666667,0.449072203981249,0.8426315789473684,0.8417010846775056,8,0.449072203981249,0.8426315789473684,0.8417010846775056,3748.886819601059
lstm_ag_news_qpso_3e-05_16_20251205_063519,lstm_ag_news_qpso_3e-05_16_20251205_063519,ag_news,lstm,qpso,1337,3e-05,16,8,0.905,0.9048397696428524,0.905,0.9048145273856,0.905,0.9048397696428524,0.9048145273856,0.905,0.9048397696428524,0.1840845999485502,0.9373,0.2919499009543735,0.905,0.9048397696428524,8,0.2919499009543735,0.905,0.9048397696428524,3725.733421087265
lstm_ag_news_rmsprop_0.0001_16_20251205_022232,lstm_ag_news_rmsprop_0.0001_16_20251205_022232,ag_news,lstm,rmsprop,1337,0.0001,16,8,0.904342105263158,0.9040094349833844,0.904342105263158,0.9059348611507234,0.9043421052631578,0.9040094349833844,0.9059348611507234,0.904342105263158,0.9040094349833844,0.1445598755983946,0.951275,0.3045307264614262,0.904342105263158,0.9040094349833844,7,0.2717416330966118,0.9140789473684212,0.9141213585144148,3678.5589826107034
lstm_ag_news_sgd_0.001_16_20251205_012120,lstm_ag_news_sgd_0.001_16_20251205_012120,ag_news,lstm,sgd,1337,0.001,16,8,0.8897368421052632,0.8890392888416524,0.8897368421052632,0.8920224216291013,0.8897368421052632,0.8890392888416524,0.8920224216291013,0.8897368421052632,0.8890392888416524,0.2613606232626984,0.9118833333333334,0.338485184560873,0.8897368421052632,0.8890392888416524,8,0.338485184560873,0.8897368421052632,0.8890392888416524,3668.552865743637
lstm_ag_news_spsa_0.001_16_20251205_042524,lstm_ag_news_spsa_0.001_16_20251205_042524,ag_news,lstm,spsa,1337,0.001,16,8,0.2510526315789473,0.1180557399869656,0.2510526315789473,0.2638157661164193,0.2510526315789473,0.1180557399869656,0.2638157661164193,0.2510526315789473,0.1180557399869656,1.3864764227867126,0.253825,1.3862633690081143,0.2510526315789473,0.1180557399869656,1,1.386285413691872,0.2514473684210526,0.1141896908944167,4173.780179023743
lstm_imdb_adagrad_0.001_16_20251206_070902,lstm_imdb_adagrad_0.001_16_20251206_070902,imdb,lstm,adagrad,1337,0.001,16,8,0.7868,0.7844905162370942,0.7868,0.7996444266277066,0.7867999999999999,0.7844905162370942,0.7996444266277065,0.7868,0.7844905162370941,0.3856334865941729,0.83,0.457847684323883,0.7868,0.7844905162370942,7,0.4294013231396866,0.80476,0.8044969658385712,1146.2671463489532
lstm_imdb_adamw_2e-05_16_20251206_061121,lstm_imdb_adamw_2e-05_16_20251206_061121,imdb,lstm,adamw,1337,2e-05,16,8,0.78844,0.785884883464514,0.78844,0.8028984041233661,0.78844,0.785884883464514,0.8028984041233661,0.78844,0.785884883464514,0.395560376879998,0.82536,0.4594967338820813,0.78844,0.785884883464514,7,0.4512332669546874,0.79636,0.7949170663388352,1147.9341969490051
lstm_imdb_adam_2e-05_16_20251206_055214,lstm_imdb_adam_2e-05_16_20251206_055214,imdb,lstm,adam,1337,2e-05,16,8,0.78788,0.7854046946557272,0.78788,0.8018049926270177,0.7878799999999999,0.7854046946557272,0.8018049926270178,0.78788,0.785404694655727,0.3972700392482987,0.82388,0.4605854934990711,0.78788,0.7854046946557272,7,0.4563827445839012,0.7936,0.791862751316531,1141.0701794624329
lstm_imdb_cobyla_0.0001_16_20251206_074918,lstm_imdb_cobyla_0.0001_16_20251206_074918,imdb,lstm,cobyla,1337,0.0001,16,8,0.50024,0.4546818763686594,0.50024,0.50036045587922,0.50024,0.4546818763686594,0.50036045587922,0.50024,0.4546818763686594,0.6936709871295165,0.4956,0.6933651837643644,0.50024,0.4546818763686594,1,0.6933750783642056,0.50152,0.4480374578948516,1145.159078836441
lstm_imdb_qng_1e-05_16_20251206_082756,lstm_imdb_qng_1e-05_16_20251206_082756,imdb,lstm,qng,1337,1e-05,16,8,0.64788,0.6474676640786129,0.64788,0.648575117602209,0.64788,0.6474676640786129,0.648575117602209,0.64788,0.6474676640786129,0.6368517753068103,0.63604,0.6227007730794273,0.64788,0.6474676640786129,8,0.6227007730794273,0.64788,0.6474676640786129,1163.35178232193
lstm_imdb_qpso_3e-05_16_20251206_080828,lstm_imdb_qpso_3e-05_16_20251206_080828,imdb,lstm,qpso,1337,3e-05,16,8,0.7844,0.7833794029747938,0.7844,0.7898626938927843,0.7844,0.7833794029747938,0.7898626938927843,0.7844,0.7833794029747939,0.4451049413062484,0.79724,0.4718473181605186,0.7844,0.7833794029747938,7,0.4576998636131285,0.7884,0.7883546381342494,1162.7928669452667
