run_id,run_name,status,model,dataset,optimizer,seed,lr,momentum,weight_decay,eps,betas,a,c,max_iter,task_type,gpu_name,gpu_available,gpu_count,cpu_count,accuracy,f1_score,precision,recall,roc_auc,rmse,mse,mae,r2_score,training_time
316f7abb-cd8d-4a90-81c9-2a391f70af52,,FINISHED,XGBoost,higgs,QNG,1337,0.01,,,,,,,,classification,Tesla T4,True,1,8,0.8556,0.8555716920516421,0.8558790091431682,0.8556,0.93187558,,,,,0.8529868125915527
a1f1f7b5-ae17-49a1-948f-95efe89ac1a3,,FINISHED,XGBoost,higgs,SGD,2025,0.1,,,,,,,,classification,Tesla T4,True,1,8,0.9198,0.9197996118301212,0.919808127485348,0.9198,0.97938492,,,,,0.880744218826294
7fa3141e-912b-478f-974e-9a22219cf93a,,FINISHED,XGBoost,higgs,SGD,2025,0.01,,,,,,,,classification,Tesla T4,True,1,8,0.8578,0.8577705072923921,0.8580970199922624,0.8578,0.93593792,,,,,0.8653411865234375
dece7c62-92fb-4d29-b76e-fdd5cd17f47b,,FINISHED,XGBoost,higgs,SGD,2025,0.001,,,,,,,,classification,Tesla T4,True,1,8,0.8317,0.8316250377830715,0.8322917584551273,0.8317,0.90575834,,,,,0.8420875072479248
487a3373-c58f-4478-96bd-9f39a93a7a59,,FINISHED,XGBoost,higgs,Adam,2025,0.1,,,,,,,,classification,Tesla T4,True,1,8,0.9198,0.9197996118301212,0.919808127485348,0.9198,0.97938492,,,,,0.8302240371704102
9f8e8bad-c0c0-401b-9596-62f1e1b584a9,,FINISHED,XGBoost,higgs,Adam,2025,0.01,,,,,,,,classification,Tesla T4,True,1,8,0.8578,0.8577705072923921,0.8580970199922624,0.8578,0.93593792,,,,,0.8754417896270752
958e2250-24ad-4548-9b05-20486b608c9e,,FINISHED,XGBoost,higgs,Adam,2025,0.001,,,,,,,,classification,Tesla T4,True,1,8,0.8317,0.8316250377830715,0.8322917584551273,0.8317,0.90575834,,,,,0.8285152912139893
72f89577-2cae-4c1c-b31e-f2cab10fd3f7,,FINISHED,XGBoost,higgs,SPSA,2025,0.1,,,,,,,,classification,Tesla T4,True,1,8,0.9198,0.9197996118301212,0.919808127485348,0.9198,0.97938492,,,,,0.9544415473937988
679c7485-d512-4be5-a5a7-fe7ae4aa312d,,FINISHED,XGBoost,higgs,SPSA,2025,0.01,,,,,,,,classification,Tesla T4,True,1,8,0.8578,0.8577705072923921,0.8580970199922624,0.8578,0.93593792,,,,,1.074876070022583
4193333f-3b94-4295-a9b6-2f546822d6ab,,FINISHED,XGBoost,higgs,QNG,2025,0.1,,,,,,,,classification,Tesla T4,True,1,8,0.9198,0.9197996118301212,0.919808127485348,0.9198,0.97938492,,,,,1.1589105129241943
3c5be5a6-fd37-4674-baaa-f6d1d798812c,,FINISHED,XGBoost,higgs,QNG,2025,0.01,,,,,,,,classification,Tesla T4,True,1,8,0.8578,0.8577705072923921,0.8580970199922624,0.8578,0.93593792,,,,,0.8502428531646729
465cfe3f-fd34-4864-8a53-1f3fd657316f,,FINISHED,LightGBM,adults,SGD,42,0.1,,,,,,,,classification,Tesla T4,True,1,8,0.8774695465247211,0.8735196666908932,0.8732651430311279,0.8774695465247211,0.9299452021615688,,,,,0.7575209140777588
9de46ac4-a5f2-4cdb-abf1-c706b454525a,,FINISHED,LightGBM,adults,SGD,42,0.01,,,,,,,,classification,Tesla T4,True,1,8,0.8548469648889344,0.8365270107440146,0.8589043515469541,0.8548469648889344,0.916804835452804,,,,,0.7214021682739258
c2fb445c-fc06-4856-8928-fa81a94d316b,,FINISHED,LightGBM,adults,SGD,42,0.001,,,,,,,,classification,Tesla T4,True,1,8,0.7606715119254785,0.6572732564090966,0.5786211490549934,0.7606715119254785,0.9100620778167984,,,,,0.7115399837493896
d0282a82-c124-4462-aaa8-f28f0e248a64,,FINISHED,LightGBM,adults,Adam,42,0.1,,,,,,,,classification,Tesla T4,True,1,8,0.8774695465247211,0.8735196666908932,0.8732651430311279,0.8774695465247211,0.9299452021615688,,,,,0.7109572887420654
49fa38eb-f6c1-43c0-90b8-7620a6dfb8d2,,FINISHED,LightGBM,adults,Adam,42,0.01,,,,,,,,classification,Tesla T4,True,1,8,0.8548469648889344,0.8365270107440146,0.8589043515469541,0.8548469648889344,0.916804835452804,,,,,0.7050731182098389
eb9a0658-7abe-4862-87cc-dd4d34b3ef9d,,FINISHED,LightGBM,adults,Adam,42,0.001,,,,,,,,classification,Tesla T4,True,1,8,0.7606715119254785,0.6572732564090966,0.5786211490549934,0.7606715119254785,0.9100620778167984,,,,,0.7041332721710205
